label,review,clean_review
neg,"First Part: I just bought this book 5 days ago. I test in 17 days. SO that gives me at the most if I started studying when I bought this book about 22 days total. I will give you an update on how I did. So far I've read everything in the book, but aside from the practice tests, I don't really care too much because it doesn't actually go through and help you with more difficult problems. I've taken the asvab before, but for the job I want I need to score a little higher to be a linguist in the general section. I'm just studying my VE & Arithmetic since those are the only two that matter. I'll give you a future update.",first part bought book days ago test days gives started studying bought book days total give update far ive read everything book aside practice tests dont really care much doesnt actually go help difficult problems ive taken asvab job want need score little higher linguist general section im studying arithmetic since two matter ill give future update
neg,"This book make my feel bad for a moment and some tests in end have suggestions for buy more book from same publisher: As I see that, book have catchphrases and horror tricks, like dont have explanations for some tests in end of book, only comments like something as ""If you not understand it now, after all what you read, you need buy ""Science for Dummies, Math for Dummies, English for Dummies, Algebra for Dummies, Geometry for Dummies... etc""- what really agressive advertising, make peoples feel scared, stupid and affraid and make them need buy more books from this publisher...Its scare my for a moment!Most helpful for my Peterson ASVAB, what have good explanation for ALL tests. I never not bui something ""for dummies"" again.",book make feel bad moment tests end suggestions buy book publisher see book catchphrases horror tricks like dont explanations tests end book comments like something understand read need buy science dummies math dummies english dummies algebra dummies geometry dummies etc really agressive advertising make peoples feel scared stupid affraid make need buy books publisherits scare momentmost helpful peterson asvab good explanation tests never bui something dummies
neg,"not what people think: this book is very mediocre, it has very little correct information. the practice test especially the math parts have a lot of questions that are irrelevant when taking the actual test none of the questions you have practiced for math is on the actual test. the info about the time and amount of questions in the test are correct but be warned. Im sure there are better ways to improve your math skills. don't waste your money.",people think book mediocre little correct information practice test especially math parts lot questions irrelevant taking actual test none questions practiced math actual test info time amount questions test correct warned im sure better ways improve math skills dont waste money
pos,asvab for dummies: great book..i have learned a lot!! i recommend this book for anyone who wants to join the military and will soon be faced with taking the ASVAB test.i studied for the math section of the ASVAB and i passed with flying colors,asvab dummies great booki learned lot recommend book anyone wants join military soon faced taking asvab testi studied math section asvab passed flying colors
pos,"Good item, but could it be better: The book is very easy to read and understand, gives very clear explanations, but it could it be great if it included a practice CD like most ASVAB books now come with...",good item could better book easy read understand gives clear explanations could great included practice cd like asvab books come
pos,"Excellent resource: I have this book. While I have not taken the ASVAB, what I've seen of the samples in the book would indicate that criticism about incorrect answers is false. And I'm a pretty good test-taker.Wiley has elevated their Dummies books by making their contents as accurate as possible. That is why Dummies books are used as classroom resources across the country and why I also use them when I need to get up to speed quickly, accurately and without unnecessary information.",excellent resource book taken asvab ive seen samples book would indicate criticism incorrect answers false im pretty good testtakerwiley elevated dummies books making contents accurate possible dummies books used classroom resources across country also use need get speed quickly accurately without unnecessary information
pos,Very Helpful: This book was very helpful in letting us know about the ASVAB. It showed us how to get a better AFQT score as well as what areas we needed to score higher in to get the job we wanted. It was very easy to use and the practice tests were so helpful. My husband past the test and got the job area he wanted. It also prepared him for what the test day was like and gave him clues on how to stay at ease and help his knowledge be better used. We were in a hurry to study up and it was quick and to the point. I will probably look at other dummies books for other helps.,helpful book helpful letting us know asvab showed us get better afqt score well areas needed score higher get job wanted easy use practice tests helpful husband past test got job area wanted also prepared test day like gave clues stay ease help knowledge better used hurry study quick point probably look dummies books helps
pos,"If you want a higher ASVAB score get this book!: I am currently DEPed into the US Navy.Before taking the ASVAB, I took several online practice exams, as well as the first practice exam inside this book. I didn't do too well on certain portions of the exam.Focusing on the things I had trouble on, and brushing up on the rest of the stuff, I studied for about a month.When I went to take my ASVAB for the first time, I did well on every exam, making a 94 AFQT (scored higher than 94% of applicants).I absolutely recommend this book. It provides more knowledge than is needed to pass the test, and keeps things interesting with side-notes, trivia, and funny comments.",want higher asvab score get book currently deped us navybefore taking asvab took several online practice exams well first practice exam inside book didnt well certain portions examfocusing things trouble brushing rest stuff studied monthwhen went take asvab first time well every exam making afqt scored higher applicantsi absolutely recommend book provides knowledge needed pass test keeps things interesting sidenotes trivia funny comments
pos,"Good book lots of info: It really is a great book it is full of facts. It helps you solve problems and gives you hints for taking the test, most recruiters recommend this, it is also cheaper on here then that garbage store Barns and Noble.",good book lots info really great book full facts helps solve problems gives hints taking test recruiters recommend also cheaper garbage store barns noble
neg,Missing pages.: Contents references pages up to 375. Book stop at page 342. Three chapters are missing. Good book up until the missing chapters.,missing pages contents references pages book stop page three chapters missing good book missing chapters
neg,Asvab for Dummies: It was a good book but the pages was yellow and the book was old. It should of said ok book instead of good book. But I love the book and it breaks down the questions.,asvab dummies good book pages yellow book old said ok book instead good book love book breaks questions
neg,"yes and no: I bought this book for my son as he wanted to study for ASVAB test and when I was helping him study by reading him the test there were many many answers incorrect in the back of the book. When checking to see if an answer was incorrect or correct there were lots of mistakes. I was aware of some of the answers and knew they were wrong, but if a person was in the dark about what the answer would be they would go on the incorrect answer. So, this is not a book I would recommend for studying.",yes bought book son wanted study asvab test helping study reading test many many answers incorrect back book checking see answer incorrect correct lots mistakes aware answers knew wrong person dark answer would would go incorrect answer book would recommend studying
pos,"Getting Ready: It arrived in perfect condition and when they said so. Got this for my son, who wants to go into the Marines. He said, it has helped him with the Math since it breaks it down into layman terms and helped him understand the algebra section which he struggles with. So happy they have a book that focused on the test for military. This should give him a leg up on a good score on the test. God bless all our young men and women who give their all for our freedom.",getting ready arrived perfect condition said got son wants go marines said helped math since breaks layman terms helped understand algebra section struggles happy book focused test military give leg good score test god bless young men women give freedom
pos,great book: i got it for a friend since he was joining the marines and he needed to study so this was my going away present for him and he loved it i wish this guy the best,great book got friend since joining marines needed study going away present loved wish guy best
pos,"Was a gift: The book arrived in great shape and on time. It was a gift, so I'm not sure of anything else related to the contents of the book, or if it was helpful to the person who received it as a gift.",gift book arrived great shape time gift im sure anything else related contents book helpful person received gift
pos,easy transaction!: great transaction.. book is as described and was received on time.. at the given price this was a good value!,easy transaction great transaction book described received time given price good value
pos,"easy to get through!!!: I'm almost looking forward to actually taking the ASVAB after reading through this book- it made everything so easy, even the sections I don't need to excel in! Very clear, and the author is personable enough to make you feel comfortable while learning...",easy get im almost looking forward actually taking asvab reading book made everything easy even sections dont need excel clear author personable enough make feel comfortable learning
pos,"Great book, very complete!: My husband said this book was excellent, its really helping him study for the ASVAB, he hasnt taken it yet so we dont know what his score will be but he studies everyday using this book.",great book complete husband said book excellent really helping study asvab hasnt taken yet dont know score studies everyday using book
neg,"Few Errors: If you read a ""Dummies"" book before then you know the format. The first part of the book is divided into lessons, then there are three sample tests in the back.I thought the lessons were good, but not great compared to some of the other ASVAB books out there. The book did a great job of telling you upcoming changes to the ASVAB as advertised.What really turned me off from this book was when I was doing the sample tests and there were a couple answers that were clearly wrong. For instance, the question for General Science was what Chromosomes does a female have. The answers in the back said ""XY"" while it should have been ""XX"". This was just one of a few I found.While the style remains the same as most dummies books, I cant recommend this to anyone based on the errors in the sample tests. If you dont plan on doing sample tests then this book might be for you.",errors read dummies book know format first part book divided lessons three sample tests backi thought lessons good great compared asvab books book great job telling upcoming changes asvab advertisedwhat really turned book sample tests couple answers clearly wrong instance question general science chromosomes female answers back said xy xx one foundwhile style remains dummies books cant recommend anyone based errors sample tests dont plan sample tests book might
pos,"Great book: This book was wonderful. My son needed it to improve his ASVAB score and it worked really well for us. He did score higher, a lot higher than his orginal score and we were both please with the results. I would recommend this to anyone attempting to take the ASVAB. You will reap the benefits if you read and study the book.",great book book wonderful son needed improve asvab score worked really well us score higher lot higher orginal score please results would recommend anyone attempting take asvab reap benefits read study book
pos,Great study guide!!!: I studied my butt off with the help of this book. The practice tests in this book were actually harder than the real ASVAB! That helped me be even more prepared. I only missed 5 questions on the ASVAB! NO LIE! Study this book for about 3 weeks and take it seriously. You will see your scores improve!!!,great study guide studied butt help book practice tests book actually harder real asvab helped even prepared missed questions asvab lie study book weeks take seriously see scores improve
neg,"incorrect practice test answers: I mean seriously, I paid good money for this book and the practice test answers are wrong. I don't recommend buying this and am going to try and get my money back.",incorrect practice test answers mean seriously paid good money book practice test answers wrong dont recommend buying going try get money back
pos,A wonderful help for those interested in the military: This is one of the easiest to follow books on the ASVAB test for those who wish to enter the military.,wonderful help interested military one easiest follow books asvab test wish enter military
pos,Good: Teaches you really good and easy to understand and allows you to learn the asvab with no problem in order to pass with flying colors,good teaches really good easy understand allows learn asvab problem order pass flying colors
pos,Amazing book.: This book will help my granddaughter pass the exam for entering the navy. Anyone who wants to enter any branch of the service needs this book to study.,amazing book book help granddaughter pass exam entering navy anyone wants enter branch service needs book study
pos,LOVE IT!: I Love this book it describes things in such a simple and understanding way . It's not boring either . I love how it describes everything! Definitely a book to get to study for your ASVAB!,love love book describes things simple understanding way boring either love describes everything definitely book get study asvab
pos,"already useful: my husband is studying for the asvab after a few years, and is finding this book really helpful on what to study. the preview tests are great mind joggers.",already useful husband studying asvab years finding book really helpful study preview tests great mind joggers
neg,"FULL OF MISTAKES!!!!: This book is great for people whom already have well developed, basic math skills and are just looking for a refresher to familiarize them with what they might run across on the ASVAB. You need to already have good math skills because the math, science, electronics, and physics portions of this book are FILLED with basic, arithmetic errors (elementary school level addition and subtraction and middle school level factoring). Don't expect to learn anything from this book. If you need to brush up on math for the ASVAB, I would suggest a different publisher.",full mistakes book great people already well developed basic math skills looking refresher familiarize might run across asvab need already good math skills math science electronics physics portions book filled basic arithmetic errors elementary school level addition subtraction middle school level factoring dont expect learn anything book need brush math asvab would suggest different publisher
neg,"Inadequate: The cutesy little jokes and wisecracks can't hide the fact that there are many errors in the tests and in the review sections. It's obvious on many test sections that the answer is for a different question. Plus, the questions are way too easy--like training with matchsticks when you're going to have to move tree trunks.",inadequate cutesy little jokes wisecracks cant hide fact many errors tests review sections obvious many test sections answer different question plus questions way easylike training matchsticks youre going move tree trunks
neg,LOTS OF ERRORS!!!: This book was a good refresher... but BEWARE! The math sections are FULL of errors! FULL OF ERRORS!!!,lots errors book good refresher beware math sections full errors full errors
pos,"Almost perfect: I needed vents for my observation hive. I would have preferred something a bit smaller made of brass, but this is the best I could find. Keeping my fingers crossed, I ordered these up. After assembly of the hive, I found that they actually look pretty good and they do provide the ventilation required for the hive. The louver spacing is also small enough to prevent unintended escapes. A 1"" wood auger makes a hole perfect for proper fit. They are well made and the price is right.",almost perfect needed vents observation hive would preferred something bit smaller made brass best could find keeping fingers crossed ordered assembly hive found actually look pretty good provide ventilation required hive louver spacing also small enough prevent unintended escapes wood auger makes hole perfect proper fit well made price right
pos,great early nick cave: boys next door is a very early incantation of nick cave.pulsating group of song from a master and Shivers is one of the finest songs cave has ever written,great early nick cave boys next door early incantation nick cavepulsating group song master shivers one finest songs cave ever written
pos,"Interesting, fun and enjoyable.: I discovered this album while exploring music by Mannheim Steamroller and bought it because I am a fan of Mason Williams' ""Classical Gas."" An energetic electronic update to the original acoustic is the first performance on the album, and in my opinion ""Classical Gas 2005"" is every bit as interesting and fun as the original. The remainder of the album varies from hauntingly beautiful (Riding the Low Moon), to epic (The Last Crusade), to western-like (Eddie I'm Ready), to just plain electronic fun (Doot-Doot). The music on this album is too interesting to fade into the background. I find myself being called to stop and listen to its magic. Mason Williams and guitarist Zoe McCulloch make a great team. I'm impressed and pleased with my purchase.",interesting fun enjoyable discovered album exploring music mannheim steamroller bought fan mason williams classical gas energetic electronic update original acoustic first performance album opinion classical gas every bit interesting fun original remainder album varies hauntingly beautiful riding low moon epic last crusade westernlike eddie im ready plain electronic fun dootdoot music album interesting fade background find called stop listen magic mason williams guitarist zoe mcculloch make great team im impressed pleased purchase
neg,"aim low: Although there are good poems in here, and good authors, Astley is intent on dumbing down poetry - this book aims for the lowest common denominator possible, and then digs deeper. Astley's commentary and rants are opinionated and condescending. Poetry is far more alive and interesting than than this anthology suggests.",aim low although good poems good authors astley intent dumbing poetry book aims lowest common denominator possible digs deeper astleys commentary rants opinionated condescending poetry far alive interesting anthology suggests
neg,"DO NOT BUY THIS ITEM or FROM ADAM HERSH: They never sent me one of the items I purchased. I am still waiting for it. Now I just noticed that one of the items I bought from them that was supposed to be 16 x 20"" is much smaller.It has been more than a month after purchasing from them already.BEWARE ADAM HERSH",buy item adam hersh never sent one items purchased still waiting noticed one items bought supposed x much smallerit month purchasing alreadybeware adam hersh
pos,Very helpful: This book was given to me years ago when I was pondering a new direction. It was so helpful that a few years later I lent my copy to a friend who loved it so that she bought it for herself and her friends. This recent purchase was for another friend at a crossroads.,helpful book given years ago pondering new direction helpful years later lent copy friend loved bought friends recent purchase another friend crossroads
pos,You're Late Again Lord...: I really enjoyed this book. The author was refreshingly frank and backed up her points with scripture. I would highly recommend this book.,youre late lord really enjoyed book author refreshingly frank backed points scripture would highly recommend book
pos,"Right On !: This book is a terrific read! I picked it up and had difficulty putting it down. Karon Goodman is right on with her sense of humor and advice on how to spend your time while in God's ""waiting room"". Patience is not a strong point for me and I'll be darned if Goodman didn't describe me to a ""T"" while speaking of herself! Definitely a must read for those Thomas' out there!!",right book terrific read picked difficulty putting karon goodman right sense humor advice spend time gods waiting room patience strong point ill darned goodman didnt describe speaking definitely must read thomas
pos,"This book was me to the core!: I can't express the gratitude I feel toward Karon, for expressing exactly how I've felt about going through ""the wait"" for so long. She hits the nail on the head with every single paragraph of this book. How does she do that? I found myself wanting to read it over and over, and truly contemplating the questions at the end of each chapter. Amazingly, the same answers kept coming up for me, so I truly got clear on what I had to do. Thank you, Karon, and thank you Lord for using her to help me! A MUST HAVE!!!",book core cant express gratitude feel toward karon expressing exactly ive felt going wait long hits nail head every single paragraph book found wanting read truly contemplating questions end chapter amazingly answers kept coming truly got clear thank karon thank lord using help must
pos,"Does the job well! Just needs 1 tweak.: I'm not sure how much I can say about a meat tenderizer... it either does the job or it doesn't, and this one does, regardless of the meat. We've tried it on chicken and ribeyes thus far - it allowed the marinade that we use on ribeyes to permeate much better than before, which cuts down on time and makes a better steak! On the chicken, it easily turned standard grocery store chicken breast into restaurant quality tenderness.The handle is great, it's nice & comfy. The shape of the handle overall is ergonomically friendly.The tweak it needs: there are 4 disks in all, and all are stored in the head. The problem is that you MUST store the 3 that aren't in use in the head in order to hold the one disk you're using in place, effectively meaning that all must be washed, even though you're only using one. The benefit to this approach, on the flip side, is that you're less likely to lose a disk.",job well needs tweak im sure much say meat tenderizer either job doesnt one regardless meat weve tried chicken ribeyes thus far allowed marinade use ribeyes permeate much better cuts time makes better steak chicken easily turned standard grocery store chicken breast restaurant quality tendernessthe handle great nice comfy shape handle overall ergonomically friendlythe tweak needs disks stored head problem must store arent use head order hold one disk youre using place effectively meaning must washed even though youre using one benefit approach flip side youre less likely lose disk
pos,"Excellent tempo: I love doing this workout, and sometimes the breathing portion at the end is all I do, as it leaves me feeling great. I would rate if 5 stars if it had any headstand prep work.",excellent tempo love workout sometimes breathing portion end leaves feeling great would rate stars headstand prep work
pos,"love it: I've been doing this (2) times a week, along with swimming a 1/2 mile at the public pool for the past 3 weeks and feel so good. This video really works your body in all the ways you need for strength and flexibility in surfing. I can't wait to get back in the ocean soon, when it gets a little warmer ! And take the power and flow of this yoga, to help me improve my surfing. Instead of working so hard to catch a wave and paddle out, at my age of 57:)",love ive times week along swimming mile public pool past weeks feel good video really works body ways need strength flexibility surfing cant wait get back ocean soon gets little warmer take power flow yoga help improve surfing instead working hard catch wave paddle age
neg,"Say what??!!: Well, I don't understand what everyone saw in this that I missed, but clearly, I missed it. This is definitely NOT a workout for beginners. It is far too difficult, too long, too advanced, too fast, with far too little instruction. There are many better yoga DVDs out there. Yes, I surf. Yes, I have a regular practice. May I suggest Rodney Yee's ""Yoga For Athletes""? Not specifically for surfers as this one claims to be, but superior in production, and he leads you through the routine...and you may actually use it.",say well dont understand everyone saw missed clearly missed definitely workout beginners far difficult long advanced fast far little instruction many better yoga dvds yes surf yes regular practice may suggest rodney yees yoga athletes specifically surfers one claims superior production leads routineand may actually use
neg,"not very exciting: I bought this video based on the other reviews on this websiteand I do not agree with the others. This video is boring, dull,repetitive, monotonous and unimaginative. Between each sunsalute there are stretches. These stretches repeat cumulatively! This combined with the repetitions of thesun salutes make for too much repetition.",exciting bought video based reviews websiteand agree others video boring dullrepetitive monotonous unimaginative sunsalute stretches stretches repeat cumulatively combined repetitions thesun salutes make much repetition
neg,Yoga for surfers taught by a Poser: I have never bother to write one of these review but I agree that the video is too advance for beginners and I find it difficult to get over the fact of what a poser she is. She seems to be cashing in on surfing and going after a niche market in yoga DVDs. I have watched and done all three DVDs and I have seen much better yoga DVDs. I sold these DVDs because they aren't the best out there. Check out the Living Art series of DVDs. I found these much better then the whole series of yoga for surfer. Go mindfully and slowly. Peace,yoga surfers taught poser never bother write one review agree video advance beginners find difficult get fact poser seems cashing surfing going niche market yoga dvds watched done three dvds seen much better yoga dvds sold dvds arent best check living art series dvds found much better whole series yoga surfer go mindfully slowly peace
pos,"Get the feel of Rome, not a tour guide.: As usual, before a trip to other country, I searched for a book that would give me a feel for the cities I visit, rather than a tour guide. This book excelled in this task and made my visit to Rome even fuller and more enjoyable. If you are looking for a book about Rome, its people, their habbits and a little glimpse into their rich history, this book is a rare find. The pace is calm, the subjects are simple, but the experience is great.",get feel rome tour guide usual trip country searched book would give feel cities visit rather tour guide book excelled task made visit rome even fuller enjoyable looking book rome people habbits little glimpse rich history book rare find pace calm subjects simple experience great
pos,"Finally! A Travelogue About the Real Rome: Paul Hofmann writes about his hometown the way any native would, with equal parts admiration and frustration. Sure, he describes the great trattorie, touches on the sordid histories of Rome's luxury hotels, and is continually mesmerized by the city's ancient ruins. But, anecdotes about such topics as the irregularity of the postman's visits, motorino pollution, municipal strikes, and lousy restaurant service, make the book come alive. Thank god this isn't another tired, old, tourist piece about how great it is to live abroad (""A Year in Provence,"" anyone?) Hofmann's grouping of chapters by month is also innovative and helpful to travelers who want to know what goes on in the city the REST of the year. The book tends to be a bit dull in some places, owing probably to the fact that Hofmann wrote this book in his 70s or 80s. He knows little about hip, modern Rome. Nevertheless, his ""diary"" makes for a good read and a good history lesson.",finally travelogue real rome paul hofmann writes hometown way native would equal parts admiration frustration sure describes great trattorie touches sordid histories romes luxury hotels continually mesmerized citys ancient ruins anecdotes topics irregularity postmans visits motorino pollution municipal strikes lousy restaurant service make book come alive thank god isnt another tired old tourist piece great live abroad year provence anyone hofmanns grouping chapters month also innovative helpful travelers want know goes city rest year book tends bit dull places owing probably fact hofmann wrote book knows little hip modern rome nevertheless diary makes good read good history lesson
pos,"Eternal City: The word ""journal"" is part of this book's title, and it doesn't pretend to be anything else. After all, Paul Hoffman is a journalist. I've had the great good fortune to visit the Eternal City a few times, and reading Seasons is like taking another stroll along back streets and famous venues. It brought back happy memories and also reminders that Rome is a huge, noisy metropolis that is difficult to traverse. Hoffman also highlights that fact that Rome is populated by, well, Romans, as well as millions of other Italians, and conveys a sense of what it is like to live an ordinary life in an extraordinary place. The city described by this author is modern and genuine, and Hoffman's essays are devoid of the self-congratulatory tone of many other travel writers. This book is real.",eternal city word journal part books title doesnt pretend anything else paul hoffman journalist ive great good fortune visit eternal city times reading seasons like taking another stroll along back streets famous venues brought back happy memories also reminders rome huge noisy metropolis difficult traverse hoffman also highlights fact rome populated well romans well millions italians conveys sense like live ordinary life extraordinary place city described author modern genuine hoffmans essays devoid selfcongratulatory tone many travel writers book real
pos,"Babies LOVE this book!: We actually got this crinkle book as a gift from a Disney set (from Sam's Club, I think) and our son LOVED it as a baby. It was one of two toys we always gave him when he was in the car seat. When he was really young (3-6 months or so) we would hang it from the car seat handle, and now that he's older (6-13 months), we just hand it to him. We just love hearing the ""crinkle crinkle"" from the back seat when we're out and about. He plays with it and chews on it and it still looks almost brand new. I agree with another reviewer that it's more of a toy than a book, but I still can't wait for him to be able to read it! I highly recommend this book.",babies love book actually got crinkle book gift disney set sams club think son loved baby one two toys always gave car seat really young months would hang car seat handle hes older months hand love hearing crinkle crinkle back seat plays chews still looks almost brand new agree another reviewer toy book still cant wait able read highly recommend book
pos,"This is my baby's favorite book!!: I am so glad I purchased this little book because my baby plays with it every single day. She is 6 months old and I bought this for her about a month ago. She loves touching it, flipping the soft pages and loves hearing the crinkly noise it makes. This is her favorite toy.",babys favorite book glad purchased little book baby plays every single day months old bought month ago loves touching flipping soft pages loves hearing crinkly noise makes favorite toy
pos,"Can't go wrong w/ an old fashion cross track: We have one of these, and while we're not always able to work it into our layout on the train table, it's definitely been in some of our favorite configurations. Plus, it provides for that all important ""train crash"" action when two engines are trying to cross at the same time!",cant go wrong w old fashion cross track one always able work layout train table definitely favorite configurations plus provides important train crash action two engines trying cross time
neg,"ADS Instant Video: You get audio signal onlt with no picture when you try to capture home movie from comcaorder tape. In very few case, I captured the video footage, but i just get the audio when you paly it back.When you sent the problem to ADS customer service, you get automatical e-mail response said they will respond to your questions ASAP. but, you never get e-mail unless you call them. the phone line is so busy, you wouldn't be so patient.",ads instant video get audio signal onlt picture try capture home movie comcaorder tape case captured video footage get audio paly backwhen sent problem ads customer service get automatical email response said respond questions asap never get email unless call phone line busy wouldnt patient
pos,"Not a Hollywood Expose: Anyone who wants to know a little bit more about Beatrix Potter, the person, will be pleased with this book. Through real-life annecdotes John Heelis conveys what should be obvious but isn't - Beatrix Potter was not a perfect human being, she had tiny flaws just like the rest of us. Sometimes she got cranky, occasionally she was absent-minded with her head in the clouds but mostly she was wonderful - although quite strong willed and opinionated.Those who are fascinated by Beatrix Potter will find the little book a great addition to their library. However, be forewarned - those who are buying this book for a voyeristic look into the intimate details of Beatrix Potter's married life will be sorely disappointed. This very private woman's private life remains private.",hollywood expose anyone wants know little bit beatrix potter person pleased book reallife annecdotes john heelis conveys obvious isnt beatrix potter perfect human tiny flaws like rest us sometimes got cranky occasionally absentminded head clouds mostly wonderful although quite strong willed opinionatedthose fascinated beatrix potter find little book great addition library however forewarned buying book voyeristic look intimate details beatrix potters married life sorely disappointed private womans private life remains private
pos,"More Mrs. Heelis than Beatrix Potter: This is more a Heelis family history than a bio of Beatrix Potter. There are occasional mentions of Ms. Potter (or as she preferred to be called, Mrs. Heelis) but it does give you a relative's view of the well-known author. I enjoy family histories so I found it to be an interesting little book but if you're looking for a straight biography this may disappoint.",mrs heelis beatrix potter heelis family history bio beatrix potter occasional mentions ms potter preferred called mrs heelis give relatives view wellknown author enjoy family histories found interesting little book youre looking straight biography may disappoint
pos,Good replacement part: This was a good replacement brake pedal pad for my 98' Toyota Tacoma.A little tough to get on but it does need to fit tight and does after you get it on.Thanks AMAZON for having parts like this.,good replacement part good replacement brake pedal pad toyota tacomaa little tough get need fit tight get onthanks amazon parts like
neg,Bummed: This pedal was for a standard tranny - much to small for my automatic transmission brake pedal.I must of misread the description or something. Not inclined to go back and reread the description.,bummed pedal standard tranny much small automatic transmission brake pedali must misread description something inclined go back reread description
pos,"Been Reviewed!: In my last review I said this book makes for edgy, fascinating reading! It is hard to put this book down! I also read this book as a senior in high school, between ages 17 and 18 years of age!",reviewed last review said book makes edgy fascinating reading hard put book also read book senior high school ages years age
pos,"Definately worth knowing: I actually read another collection of Gogol stories but I have read ""Diary of a Madman"", ""The Nose"", and ""The Overcoat"". The book is worth buying for Diary of a Madman or the Nose alone. These are both great stories that really show the uniqueness and talent of Gogol which seems even more amazing when thinking he was writing in the 19th Century. The Overcoat is a good story but the other two are classics and unbelieveable works of fantasy and social commentary that still seems relevant today.",definately worth knowing actually read another collection gogol stories read diary madman nose overcoat book worth buying diary madman nose alone great stories really show uniqueness talent gogol seems even amazing thinking writing th century overcoat good story two classics unbelieveable works fantasy social commentary still seems relevant today
pos,"Oddity of the Crazed: A strange story of a mans internal dialogue and his day job, with the infatuation of a lovely women and talking dogs. This book translated by MacAndrew includes other stories beyond 'Diary of a Madman.' I confess here I only bought the book for this story and that is all I read, based on Nabakov's reference. The writing by Golgol interesting, yet confusing at times and most certainly; odd, as the story is. Quite mundane in the beginning, while the finale is quite a shocker. A worthwhile read, but nothing to hop off your seat over.",oddity crazed strange story mans internal dialogue day job infatuation lovely women talking dogs book translated macandrew includes stories beyond diary madman confess bought book story read based nabakovs reference writing golgol interesting yet confusing times certainly odd story quite mundane beginning finale quite shocker worthwhile read nothing hop seat
pos,"Great Story!: If you have ever lived in a small rural town you will certainly be able to relate to and appreciate Jack Polidoro's latest novel, RETURN TO RABY. If you have not had this living experience, Polidoro's novel will enlighten you as to just what you have been missing! Polidoro's novel is based on the reality of a small New Hampshire town that comes alive page after page and truly shows how rural life can be. Having lived in a ""Raby""like town myself, I could relate to the story first hand. I passed the book on to friends who have never been out of the city and the book was equally enjoyable to them! This story will make you laugh and bring tears to your eyes. You will be left will a warm feeling and a positive outlook on life. This is truly a wonderful story!",great story ever lived small rural town certainly able relate appreciate jack polidoros latest novel return raby living experience polidoros novel enlighten missing polidoros novel based reality small new hampshire town comes alive page page truly shows rural life lived rabylike town could relate story first hand passed book friends never city book equally enjoyable story make laugh bring tears eyes left warm feeling positive outlook life truly wonderful story
neg,"A poster? Really?: This ""poster"" looks like someone took pictures of a larger poster and cut and pasted sections together. Very disappointing!",poster really poster looks like someone took pictures larger poster cut pasted sections together disappointing
neg,"a fine freshman composition text that costs too much: It is sad that this book--and the comprable ""Short Prose Reader"" from McGraw-Hill--are seriously compromised by the greed of a publisher that prices a book in its 8th edition that could be marketed profitably for less than ten dollars and prices it out of the range of poor students.",fine freshman composition text costs much sad bookand comprable short prose reader mcgrawhillare seriously compromised greed publisher prices book th edition could marketed profitably less ten dollars prices range poor students
neg,"Disgusting garlic breath: First of all, I have major issues with children's snacks that are so full of sodium.I have to admit, my son loves these. What is not so great is the two or three days of garlic breath I have to endure afterwards. Was it so necessary to add garlic salt to a toddler snack? The onion and other vegetables are more than enough to provide flavour.",disgusting garlic breath first major issues childrens snacks full sodiumi admit son loves great two three days garlic breath endure afterwards necessary add garlic salt toddler snack onion vegetables enough provide flavour
neg,"hummm: A little too flowery for my taste and not very scientific. Then again what did I expect !!! Easy pros however if you want to learn about anatomy, get an anatomy atlas !!",hummm little flowery taste scientific expect easy pros however want learn anatomy get anatomy atlas
neg,"Nope, nope: I cannot believe there are no negative reviews for this. No matter any point of view (feminists are gonna be mad) or theory this book is positing, the basis of the book is not understanding female anatomy. I have no idea if the psychological ideas have been debunked. This book was given to me as a joke a few birthdays ago. You can say ""the reason your sex is bad is because you've lost your feminine role"" and hell, that could be 100% correct, but a big chunk of this book ignores where the nerve endings are located. In the 40 years since this was published, I think someone went ahead and talked to some women, maybe even did some science-y stuff and decided 80+% of women weren't just orgasming wrong. But its good that this is still out there, to make people feel ashamed of the way their body works. In other news, no one poops but you: cause you're gross.",nope nope believe negative reviews matter point view feminists gon na mad theory book positing basis book understanding female anatomy idea psychological ideas debunked book given joke birthdays ago say reason sex bad youve lost feminine role hell could correct big chunk book ignores nerve endings located years since published think someone went ahead talked women maybe even sciencey stuff decided women werent orgasming wrong good still make people feel ashamed way body works news one poops cause youre gross
neg,Only use if original pins are broken.: I ordered these to replace my worn pins on my truck. I'm CDO about my truck and I noticed a bit of play in the factory stock hinge on the driver door. As it turns out these are made with pretty generous clearances and my door now has more play than it did before installing these. My next step is to try McMaster-Car in hope they will have a tighter fitting bushing in the correct size for my door hinge.I gave them two stars because they do an adequate job of holding the door onto the truck.FYI: CDO is similar to OCD except the letters are in the correct order.Erik,use original pins broken ordered replace worn pins truck im cdo truck noticed bit play factory stock hinge driver door turns made pretty generous clearances door play installing next step try mcmastercar hope tighter fitting bushing correct size door hingei gave two stars adequate job holding door onto truckfyi cdo similar ocd except letters correct ordererik
pos,"Dorman 38437 Door Hinge Repair Kit: This Kit did work , but if I was to do it again i would go for the kit with threaded studs",dorman door hinge repair kit kit work would go kit threaded studs
